interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,north,south,west,houston,system_total,forecast_date,publish_time_used
2025-01-07 10:00:00-06:00,2025-01-07 16:00:00+00:00,2025-01-07 11:00:00-06:00,2025-01-07 17:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,24559.81189736328,16763.341232495117,10096.517984399414,15613.068143554689,67032.7392578125,2025-01-07,latest
2025-01-07 11:00:00-06:00,2025-01-07 17:00:00+00:00,2025-01-07 12:00:00-06:00,2025-01-07 18:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,23296.195863244637,15734.360802941896,9857.195763208008,15023.176891894533,63910.92932128907,2025-01-07,latest
2025-01-07 12:00:00-06:00,2025-01-07 18:00:00+00:00,2025-01-07 13:00:00-06:00,2025-01-07 19:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,22157.862596691888,14828.22455394287,9730.402844775388,14496.370234082033,61212.86022949218,2025-01-07,latest
2025-01-07 13:00:00-06:00,2025-01-07 19:00:00+00:00,2025-01-07 14:00:00-06:00,2025-01-07 20:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,21374.670293225103,14120.611783215332,9625.139468872074,14133.279748632813,59253.70129394532,2025-01-07,latest
2025-01-07 14:00:00-06:00,2025-01-07 20:00:00+00:00,2025-01-07 15:00:00-06:00,2025-01-07 21:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,20831.07174951172,13686.1949079834,9433.880560766607,13877.282713378905,57828.42993164063,2025-01-07,latest
2025-01-07 15:00:00-06:00,2025-01-07 21:00:00+00:00,2025-01-07 16:00:00-06:00,2025-01-07 22:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,20608.843718090815,13533.806370007323,9317.397807409665,13764.472368164063,57224.52026367187,2025-01-07,latest
2025-01-07 16:00:00-06:00,2025-01-07 22:00:00+00:00,2025-01-07 17:00:00-06:00,2025-01-07 23:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,20838.079452233887,13831.531021716308,9134.795597241207,13834.623591894531,57639.02966308594,2025-01-07,latest
2025-01-07 17:00:00-06:00,2025-01-07 23:00:00+00:00,2025-01-07 18:00:00-06:00,2025-01-08 00:00:00+00:00,2025-01-06 14:30:00-06:00,2025-01-06 20:30:00+00:00,21917.41371625977,14620.49317819824,9122.013544018551,14270.889620117188,59930.81005859375,2025-01-07,latest
2025-01-07 18:00:00-06:00,2025-01-08 00:00:00+00:00,2025-01-07 19:00:00-06:00,2025-01-08 01:00:00+00:00,2025-01-07 14:30:00-06:00,2025-01-07 20:30:00+00:00,23475.90538649902,16090.33062211914,9737.947612866208,13858.8259,63163.00952148437,2025-01-07,latest
2025-01-07 19:00:00-06:00,2025-01-08 01:00:00+00:00,2025-01-07 20:00:00-06:00,2025-01-08 02:00:00+00:00,2025-01-07 14:30:00-06:00,2025-01-07 20:30:00+00:00,23865.341994628907,16394.21593459473,9862.868240502934,13933.433693554687,64055.85986328126,2025-01-07,latest
2025-01-07 20:00:00-06:00,2025-01-08 02:00:00+00:00,2025-01-07 21:00:00-06:00,2025-01-08 03:00:00+00:00,2025-01-07 14:30:00-06:00,2025-01-07 20:30:00+00:00,24028.061828649905,16506.240563000487,9958.679464892579,13878.648148339844,64371.63000488282,2025-01-07,latest
2025-01-07 21:00:00-06:00,2025-01-08 03:00:00+00:00,2025-01-07 22:00:00-06:00,2025-01-08 04:00:00+00:00,2025-01-07 14:30:00-06:00,2025-01-07 20:30:00+00:00,23554.191013000487,16406.73504378662,9920.68951743164,13648.453883789061,63530.06945800781,2025-01-07,latest
2025-01-07 22:00:00-06:00,2025-01-08 04:00:00+00:00,2025-01-07 23:00:00-06:00,2025-01-08 05:00:00+00:00,2025-01-07 14:30:00-06:00,2025-01-07 20:30:00+00:00,22826.353339245605,16015.613098913573,9815.649300122068,13205.323836914062,61862.93957519531,2025-01-07,latest
2025-01-07 23:00:00-06:00,2025-01-08 05:00:00+00:00,2025-01-08 00:00:00-06:00,2025-01-08 06:00:00+00:00,2025-01-07 14:30:00-06:00,2025-01-07 20:30:00+00:00,22414.252212084968,15628.733144604492,9732.445704833986,12833.007903320313,60608.43896484376,2025-01-07,latest
